id_inscricao_evento;fk_evento;fk_usuario;status_ue
2657;39;917;CONFIRMADO
2658;39;921;CONFIRMADO
2659;39;947;CONFIRMADO
2660;39;951;CONFIRMADO
2661;39;954;CONFIRMADO
2662;39;974;CONFIRMADO
2663;39;998;CONFIRMADO
2664;39;1005;CONFIRMADO
2665;39;1012;CONFIRMADO
2666;39;1029;CONFIRMADO
2667;39;1038;CONFIRMADO
2668;39;1043;CONFIRMADO
2669;39;1049;CONFIRMADO
2670;39;1054;CONFIRMADO
2671;39;1074;CONFIRMADO
2672;39;1099;CONFIRMADO
2673;39;1125;CONFIRMADO
2674;39;1139;CONFIRMADO
2675;39;1140;CONFIRMADO
2676;39;1151;CONFIRMADO
2677;39;1158;CONFIRMADO
2678;42;20;CONFIRMADO
2679;42;21;CONFIRMADO
2680;42;35;CONFIRMADO
2681;42;62;CONFIRMADO
2682;42;73;CONFIRMADO
2683;42;81;CONFIRMADO
2684;42;92;CONFIRMADO
2685;42;98;CONFIRMADO
2686;42;114;CONFIRMADO
2687;42;128;CONFIRMADO
2688;42;143;CONFIRMADO
2689;42;156;CONFIRMADO
2690;42;163;CONFIRMADO
2691;42;172;CONFIRMADO
2692;42;177;CONFIRMADO
2693;42;184;CONFIRMADO
2694;42;206;CONFIRMADO
2695;42;214;CONFIRMADO
2696;42;228;CONFIRMADO
2697;42;233;CONFIRMADO
2698;42;248;CONFIRMADO
2699;42;271;CONFIRMADO
2700;42;277;CONFIRMADO
2701;42;302;CONFIRMADO
2702;42;303;CONFIRMADO
2703;42;313;CONFIRMADO
2704;42;315;CONFIRMADO
2705;42;322;CONFIRMADO
2706;42;324;CONFIRMADO
2707;42;356;CONFIRMADO
2708;42;360;CONFIRMADO
2709;42;366;CONFIRMADO
2710;42;373;CONFIRMADO
2711;42;382;CONFIRMADO
2712;42;384;CONFIRMADO
2713;42;460;CONFIRMADO
2714;42;478;CONFIRMADO
2715;42;483;CONFIRMADO
2716;42;492;CONFIRMADO
2717;42;527;CONFIRMADO
2718;42;564;CONFIRMADO
2719;42;572;CONFIRMADO
2720;42;580;CONFIRMADO
2721;42;598;CONFIRMADO
2722;42;608;CONFIRMADO
2723;42;614;CONFIRMADO
2724;42;632;CONFIRMADO
2725;42;638;CONFIRMADO
2726;42;642;CONFIRMADO
2727;42;645;CONFIRMADO
2728;42;656;CONFIRMADO
2729;42;686;CONFIRMADO
2730;42;690;CONFIRMADO
2731;42;705;CONFIRMADO
2732;42;719;CONFIRMADO
2733;42;728;CONFIRMADO
2734;42;763;CONFIRMADO
2735;42;782;CONFIRMADO
2736;42;793;CONFIRMADO
2737;42;803;CONFIRMADO
2738;42;815;CONFIRMADO
2739;42;827;CONFIRMADO
2740;42;828;CONFIRMADO
2741;42;886;CONFIRMADO
2742;42;888;CONFIRMADO
2743;42;892;CONFIRMADO
2744;42;894;CONFIRMADO
2745;42;900;CONFIRMADO
2746;42;921;CONFIRMADO
2747;42;956;CONFIRMADO
2748;42;959;CONFIRMADO
2749;42;968;CONFIRMADO
2750;42;970;CONFIRMADO
2751;42;1031;CONFIRMADO
2752;42;1056;CONFIRMADO
2753;42;1074;CONFIRMADO
2754;42;1103;CONFIRMADO
2755;42;1110;CONFIRMADO
2756;42;1119;CONFIRMADO
2757;42;1128;CONFIRMADO
2758;42;1140;CONFIRMADO
2759;42;1160;CONFIRMADO
2760;42;1178;CONFIRMADO
2761;45;13;CONFIRMADO
2762;45;18;CONFIRMADO
2763;45;43;CONFIRMADO
2764;45;63;CONFIRMADO
2765;45;84;CONFIRMADO
2766;45;104;CONFIRMADO
2767;45;106;CONFIRMADO
2768;45;111;CONFIRMADO
2769;45;122;CONFIRMADO
2770;45;145;CONFIRMADO
2771;45;158;CONFIRMADO
2772;45;171;CONFIRMADO
2773;45;187;CONFIRMADO
2774;45;188;CONFIRMADO
2775;45;197;CONFIRMADO
2776;45;201;CONFIRMADO
2777;45;211;CONFIRMADO
2778;45;232;CONFIRMADO
2779;45;266;CONFIRMADO
2780;45;281;CONFIRMADO
2781;45;286;CONFIRMADO
2782;45;290;CONFIRMADO
2783;45;299;CONFIRMADO
2784;45;303;CONFIRMADO
2785;45;327;CONFIRMADO
2786;45;337;CONFIRMADO
2787;45;368;CONFIRMADO
2788;45;371;CONFIRMADO
2789;45;388;CONFIRMADO
2790;45;397;CONFIRMADO
2791;45;417;CONFIRMADO
2792;45;450;CONFIRMADO
2793;45;459;CONFIRMADO
2794;45;463;CONFIRMADO
2795;45;477;CONFIRMADO
2796;45;498;CONFIRMADO
2797;45;505;CONFIRMADO
2798;45;506;CONFIRMADO
2799;45;525;CONFIRMADO
2800;45;541;CONFIRMADO
2801;45;561;CONFIRMADO
2802;45;595;CONFIRMADO
2803;45;609;CONFIRMADO
2804;45;631;CONFIRMADO
2805;45;675;CONFIRMADO
2806;45;679;CONFIRMADO
2807;45;685;CONFIRMADO
2808;45;704;CONFIRMADO
2809;45;710;CONFIRMADO
2810;45;729;CONFIRMADO
2811;45;731;CONFIRMADO
2812;45;732;CONFIRMADO
2813;45;734;CONFIRMADO
2814;45;750;CONFIRMADO
2815;45;755;CONFIRMADO
2816;45;759;CONFIRMADO
2817;45;760;CONFIRMADO
2818;45;764;CONFIRMADO
2819;45;791;CONFIRMADO
2820;45;811;CONFIRMADO
2821;45;825;CONFIRMADO
2822;45;828;CONFIRMADO
2823;45;846;CONFIRMADO
2824;45;847;CONFIRMADO
2825;45;855;CONFIRMADO
2826;45;874;CONFIRMADO
2827;45;883;CONFIRMADO
2828;45;897;CONFIRMADO
2829;45;903;CONFIRMADO
2830;45;909;CONFIRMADO
2831;45;912;CONFIRMADO
2832;45;935;CONFIRMADO
2833;45;942;CONFIRMADO
2834;45;1004;CONFIRMADO
2835;45;1005;CONFIRMADO
2836;45;1027;CONFIRMADO
2837;45;1034;CONFIRMADO
2838;45;1049;CONFIRMADO
2839;45;1055;CONFIRMADO
2840;45;1097;CONFIRMADO
2841;45;1108;CONFIRMADO
2842;45;1112;CONFIRMADO
2843;45;1120;CONFIRMADO
2844;45;1125;CONFIRMADO
2845;45;1127;CONFIRMADO
2846;45;1133;CONFIRMADO
2847;45;1173;CONFIRMADO
2848;46;2;CONFIRMADO
2849;46;26;CONFIRMADO
2850;46;47;CONFIRMADO
2851;46;49;CONFIRMADO
2852;46;60;CONFIRMADO
2853;46;63;CONFIRMADO
2854;46;64;CONFIRMADO
2855;46;71;CONFIRMADO
2856;46;93;CONFIRMADO
2857;46;111;CONFIRMADO
2858;46;121;CONFIRMADO
2859;46;142;CONFIRMADO
2860;46;164;CONFIRMADO
2861;46;165;CONFIRMADO
2862;46;175;CONFIRMADO
2863;46;188;CONFIRMADO
2864;46;200;CONFIRMADO
2865;46;205;CONFIRMADO
2866;46;210;CONFIRMADO
2867;46;216;CONFIRMADO
2868;46;218;CONFIRMADO
2869;46;232;CONFIRMADO
2870;46;238;CONFIRMADO
2871;46;243;CONFIRMADO
2872;46;244;CONFIRMADO
2873;46;289;CONFIRMADO
2874;46;301;CONFIRMADO
2875;46;305;CONFIRMADO
2876;46;307;CONFIRMADO
2877;46;314;CONFIRMADO
2878;46;331;CONFIRMADO
2879;46;344;CONFIRMADO
2880;46;345;CONFIRMADO
2881;46;380;CONFIRMADO
2882;46;383;CONFIRMADO
2883;46;406;CONFIRMADO
2884;46;423;CONFIRMADO
2885;46;449;CONFIRMADO
2886;46;451;CONFIRMADO
2887;46;460;CONFIRMADO
2888;46;461;CONFIRMADO
2889;46;474;CONFIRMADO
2890;46;497;CONFIRMADO
2891;46;506;CONFIRMADO
2892;46;533;CONFIRMADO
2893;46;547;CONFIRMADO
2894;46;552;CONFIRMADO
2895;46;558;CONFIRMADO
2896;46;572;CONFIRMADO
2897;46;596;CONFIRMADO
2898;46;601;CONFIRMADO
2899;46;625;CONFIRMADO
2900;46;640;CONFIRMADO
2901;46;650;CONFIRMADO
2902;46;703;CONFIRMADO
2903;46;715;CONFIRMADO
2904;46;733;CONFIRMADO
2905;46;771;CONFIRMADO
2906;46;794;CONFIRMADO
2907;46;804;CONFIRMADO
2908;46;809;CONFIRMADO
2909;46;820;CONFIRMADO
2910;46;828;CONFIRMADO
2911;46;834;CONFIRMADO
2912;46;864;CONFIRMADO
2913;46;883;CONFIRMADO
2914;46;893;CONFIRMADO
2915;46;911;CONFIRMADO
2916;46;914;CONFIRMADO
2917;46;923;CONFIRMADO
2918;46;930;CONFIRMADO
2919;46;940;CONFIRMADO
2920;46;945;CONFIRMADO
2921;46;946;CONFIRMADO
2922;46;971;CONFIRMADO
2923;46;981;CONFIRMADO
2924;46;990;CONFIRMADO
2925;46;998;CONFIRMADO
2926;46;1002;CONFIRMADO
2927;46;1007;CONFIRMADO
2928;46;1013;CONFIRMADO
2929;46;1034;CONFIRMADO
2930;46;1040;CONFIRMADO
2931;46;1050;CONFIRMADO
2932;46;1071;CONFIRMADO
2933;46;1081;CONFIRMADO
2934;46;1102;CONFIRMADO
2935;46;1126;CONFIRMADO
2936;46;1136;CONFIRMADO
2937;46;1158;CONFIRMADO
2938;46;1170;CONFIRMADO
2939;46;1171;CONFIRMADO
2940;47;9;CONFIRMADO
2941;47;15;CONFIRMADO
2942;47;17;CONFIRMADO
2943;47;19;CONFIRMADO
2944;47;34;CONFIRMADO
2945;47;47;CONFIRMADO
2946;47;48;CONFIRMADO
2947;47;87;CONFIRMADO
2948;47;99;CONFIRMADO
2949;47;108;CONFIRMADO
2950;47;141;CONFIRMADO
2951;47;145;CONFIRMADO
2952;47;153;CONFIRMADO
2953;47;181;CONFIRMADO
2954;47;184;CONFIRMADO
2955;47;186;CONFIRMADO
2956;47;217;CONFIRMADO
2957;47;232;CONFIRMADO
2958;47;236;CONFIRMADO
2959;47;246;CONFIRMADO
2960;47;251;CONFIRMADO
2961;47;261;CONFIRMADO
2962;47;262;CONFIRMADO
2963;47;264;CONFIRMADO
2964;47;266;CONFIRMADO
2965;47;270;CONFIRMADO
2966;47;273;CONFIRMADO
2967;47;282;CONFIRMADO
2968;47;283;CONFIRMADO
2969;47;288;CONFIRMADO
2970;47;290;CONFIRMADO
2971;47;292;CONFIRMADO
2972;47;293;CONFIRMADO
2973;47;306;CONFIRMADO
2974;47;315;CONFIRMADO
2975;47;317;CONFIRMADO
2976;47;331;CONFIRMADO
2977;47;340;CONFIRMADO
2978;47;378;CONFIRMADO
2979;47;406;CONFIRMADO
2980;47;414;CONFIRMADO
2981;47;415;CONFIRMADO
2982;47;437;CONFIRMADO
2983;47;449;CONFIRMADO
2984;47;455;CONFIRMADO
2985;47;467;CONFIRMADO
2986;47;475;CONFIRMADO
2987;47;482;CONFIRMADO
2988;47;485;CONFIRMADO
2989;47;518;CONFIRMADO
2990;47;523;CONFIRMADO
2991;47;539;CONFIRMADO
2992;47;556;CONFIRMADO
2993;47;565;CONFIRMADO
2994;47;587;CONFIRMADO
2995;47;602;CONFIRMADO
2996;47;617;CONFIRMADO
2997;47;618;CONFIRMADO
2998;47;620;CONFIRMADO
2999;47;630;CONFIRMADO
3000;47;632;CONFIRMADO
3001;47;650;CONFIRMADO
3002;47;673;CONFIRMADO
3003;47;711;CONFIRMADO
3004;47;724;CONFIRMADO
3005;47;729;CONFIRMADO
3006;47;742;CONFIRMADO
3007;47;747;CONFIRMADO
3008;47;771;CONFIRMADO
3009;47;774;CONFIRMADO
3010;47;778;CONFIRMADO
3011;47;779;CONFIRMADO
3012;47;782;CONFIRMADO
3013;47;786;CONFIRMADO
3014;47;792;CONFIRMADO
3015;47;812;CONFIRMADO
3016;47;833;CONFIRMADO
3017;47;861;CONFIRMADO
3018;47;880;CONFIRMADO
3019;47;894;CONFIRMADO
3020;47;898;CONFIRMADO
3021;47;912;CONFIRMADO
3022;47;938;CONFIRMADO
3023;47;939;CONFIRMADO
3024;47;950;CONFIRMADO
3025;47;991;CONFIRMADO
3026;47;992;CONFIRMADO
3027;47;998;CONFIRMADO
3028;47;1003;CONFIRMADO
3029;47;1011;CONFIRMADO
3030;47;1079;CONFIRMADO
3031;47;1088;CONFIRMADO
3032;47;1093;CONFIRMADO
3033;47;1097;CONFIRMADO
3034;47;1099;CONFIRMADO
3035;47;1100;CONFIRMADO
3036;47;1101;CONFIRMADO
3037;47;1117;CONFIRMADO
3038;47;1136;CONFIRMADO
3039;47;1141;CONFIRMADO
3040;47;1160;CONFIRMADO
3041;47;1164;CONFIRMADO
3042;47;1167;CONFIRMADO
3043;48;4;CONFIRMADO
3044;48;33;CONFIRMADO
3045;48;34;CONFIRMADO
3046;48;92;CONFIRMADO
3047;48;117;CONFIRMADO
3048;48;121;CONFIRMADO
3049;48;122;CONFIRMADO
3050;48;130;CONFIRMADO
3051;48;132;CONFIRMADO
3052;48;138;CONFIRMADO
3053;48;179;CONFIRMADO
3054;48;195;CONFIRMADO
3055;48;196;CONFIRMADO
3056;48;221;CONFIRMADO
3057;48;222;CONFIRMADO
3058;48;241;CONFIRMADO
3059;48;242;CONFIRMADO
3060;48;260;CONFIRMADO
3061;48;268;CONFIRMADO
3062;48;285;CONFIRMADO
3063;48;292;CONFIRMADO
3064;48;339;CONFIRMADO
3065;48;341;CONFIRMADO
3066;48;343;CONFIRMADO
3067;48;350;CONFIRMADO
3068;48;358;CONFIRMADO
3069;48;359;CONFIRMADO
3070;48;378;CONFIRMADO
3071;48;394;CONFIRMADO
3072;48;409;CONFIRMADO
3073;48;442;CONFIRMADO
3074;48;445;CONFIRMADO
3075;48;465;CONFIRMADO
3076;48;474;CONFIRMADO
3077;48;479;CONFIRMADO
3078;48;489;CONFIRMADO
3079;48;518;CONFIRMADO
3080;48;525;CONFIRMADO
3081;48;526;CONFIRMADO
3082;48;540;CONFIRMADO
3083;48;549;CONFIRMADO
3084;48;553;CONFIRMADO
3085;48;557;CONFIRMADO
3086;48;561;CONFIRMADO
3087;48;563;CONFIRMADO
3088;48;566;CONFIRMADO
3089;48;568;CONFIRMADO
3090;48;584;CONFIRMADO
3091;48;607;CONFIRMADO
3092;48;624;CONFIRMADO
3093;48;635;CONFIRMADO
3094;48;637;CONFIRMADO
3095;48;639;CONFIRMADO
3096;48;648;CONFIRMADO
3097;48;649;CONFIRMADO
3098;48;651;CONFIRMADO
3099;48;662;CONFIRMADO
3100;48;663;CONFIRMADO
3101;48;687;CONFIRMADO
3102;48;691;CONFIRMADO
3103;48;696;CONFIRMADO
3104;48;705;CONFIRMADO
3105;48;709;CONFIRMADO
3106;48;723;CONFIRMADO
3107;48;724;CONFIRMADO
3108;48;748;CONFIRMADO
3109;48;777;CONFIRMADO
3110;48;781;CONFIRMADO
3111;48;794;CONFIRMADO
3112;48;835;CONFIRMADO
3113;48;845;CONFIRMADO
3114;48;858;CONFIRMADO
3115;48;859;CONFIRMADO
3116;48;907;CONFIRMADO
3117;48;909;CONFIRMADO
3118;48;928;CONFIRMADO
3119;48;933;CONFIRMADO
3120;48;947;CONFIRMADO
3121;48;981;CONFIRMADO
3122;48;988;CONFIRMADO
3123;48;1004;CONFIRMADO
3124;48;1007;CONFIRMADO
3125;48;1021;CONFIRMADO
3126;48;1028;CONFIRMADO
3127;48;1029;CONFIRMADO
3128;48;1039;CONFIRMADO
3129;48;1064;CONFIRMADO
3130;48;1070;CONFIRMADO
3131;48;1074;CONFIRMADO
3132;48;1080;CONFIRMADO
3133;48;1085;CONFIRMADO
3134;48;1097;CONFIRMADO
3135;48;1098;CONFIRMADO
3136;48;1099;CONFIRMADO
3137;48;1137;CONFIRMADO
3138;48;1155;CONFIRMADO
3139;48;1166;CONFIRMADO
3140;48;1168;CONFIRMADO
3141;48;1169;CONFIRMADO
3142;48;1176;CONFIRMADO
3143;49;13;CONFIRMADO
3144;49;18;CONFIRMADO
3145;49;22;CONFIRMADO
3146;49;36;CONFIRMADO
3147;49;50;CONFIRMADO
3148;49;51;CONFIRMADO
3149;49;56;CONFIRMADO
3150;49;60;CONFIRMADO
3151;49;68;CONFIRMADO
3152;49;85;CONFIRMADO
3153;49;91;CONFIRMADO
3154;49;115;CONFIRMADO
3155;49;130;CONFIRMADO
3156;49;139;CONFIRMADO
3157;49;140;CONFIRMADO
3158;49;145;CONFIRMADO
3159;49;150;CONFIRMADO
3160;49;155;CONFIRMADO
3161;49;162;CONFIRMADO
3162;49;165;CONFIRMADO
3163;49;171;CONFIRMADO
3164;49;177;CONFIRMADO
3165;49;202;CONFIRMADO
3166;49;203;CONFIRMADO
3167;49;239;CONFIRMADO
3168;49;245;CONFIRMADO
3169;49;256;CONFIRMADO
3170;49;257;CONFIRMADO
3171;49;258;CONFIRMADO
3172;49;268;CONFIRMADO
3173;49;276;CONFIRMADO
3174;49;280;CONFIRMADO
3175;49;299;CONFIRMADO
3176;49;300;CONFIRMADO
3177;49;311;CONFIRMADO
3178;49;313;CONFIRMADO
3179;49;320;CONFIRMADO
3180;49;329;CONFIRMADO
3181;49;343;CONFIRMADO
3182;49;357;CONFIRMADO
3183;49;396;CONFIRMADO
3184;49;409;CONFIRMADO
3185;49;440;CONFIRMADO
3186;49;441;CONFIRMADO
3187;49;444;CONFIRMADO
3188;49;450;CONFIRMADO
3189;49;455;CONFIRMADO
3190;49;469;CONFIRMADO
3191;49;480;CONFIRMADO
3192;49;484;CONFIRMADO
3193;49;489;CONFIRMADO
3194;49;491;CONFIRMADO
3195;49;498;CONFIRMADO
3196;49;505;CONFIRMADO
3197;49;520;CONFIRMADO
3198;49;543;CONFIRMADO
3199;49;547;CONFIRMADO
3200;49;555;CONFIRMADO
3201;49;563;CONFIRMADO
3202;49;574;CONFIRMADO
3203;49;606;CONFIRMADO
3204;49;617;CONFIRMADO
3205;49;619;CONFIRMADO
3206;49;622;CONFIRMADO
3207;49;633;CONFIRMADO
3208;49;657;CONFIRMADO
3209;49;664;CONFIRMADO
3210;49;686;CONFIRMADO
3211;49;705;CONFIRMADO
3212;49;724;CONFIRMADO
3213;49;726;CONFIRMADO
3214;49;749;CONFIRMADO
3215;49;760;CONFIRMADO
3216;49;770;CONFIRMADO
3217;49;774;CONFIRMADO
3218;49;781;CONFIRMADO
3219;49;800;CONFIRMADO
3220;49;823;CONFIRMADO
3221;49;829;CONFIRMADO
3222;49;868;CONFIRMADO
3223;49;873;CONFIRMADO
3224;49;876;CONFIRMADO
3225;49;878;CONFIRMADO
3226;49;890;CONFIRMADO
3227;49;911;CONFIRMADO
3228;49;938;CONFIRMADO
3229;49;940;CONFIRMADO
3230;49;955;CONFIRMADO
3231;49;972;CONFIRMADO
3232;49;976;CONFIRMADO
3233;49;985;CONFIRMADO
3234;49;988;CONFIRMADO
3235;49;998;CONFIRMADO
3236;49;1010;CONFIRMADO
3237;49;1020;CONFIRMADO
3238;49;1030;CONFIRMADO
3239;49;1033;CONFIRMADO
3240;49;1042;CONFIRMADO
3241;49;1055;CONFIRMADO
3242;49;1095;CONFIRMADO
3243;49;1131;CONFIRMADO
3244;49;1150;CONFIRMADO
3245;49;1160;CONFIRMADO
3246;50;34;CONFIRMADO
3247;50;59;CONFIRMADO
3248;50;61;CONFIRMADO
3249;50;94;CONFIRMADO
3250;50;95;CONFIRMADO
3251;50;96;CONFIRMADO
3252;50;111;CONFIRMADO
3253;50;116;CONFIRMADO
3254;50;126;CONFIRMADO
3255;50;153;CONFIRMADO
3256;50;166;CONFIRMADO
3257;50;184;CONFIRMADO
3258;50;214;CONFIRMADO
3259;50;221;CONFIRMADO
3260;50;226;CONFIRMADO
3261;50;227;CONFIRMADO
3262;50;231;CONFIRMADO
3263;50;254;CONFIRMADO
3264;50;258;CONFIRMADO
3265;50;266;CONFIRMADO
3266;50;268;CONFIRMADO
3267;50;274;CONFIRMADO
3268;50;294;CONFIRMADO
3269;50;301;CONFIRMADO
3270;50;306;CONFIRMADO
3271;50;309;CONFIRMADO
3272;50;311;CONFIRMADO
3273;50;317;CONFIRMADO
3274;50;328;CONFIRMADO
3275;50;342;CONFIRMADO
3276;50;362;CONFIRMADO
3277;50;364;CONFIRMADO
3278;50;366;CONFIRMADO
3279;50;390;CONFIRMADO
3280;50;395;CONFIRMADO
3281;50;406;CONFIRMADO
3282;50;408;CONFIRMADO
3283;50;425;CONFIRMADO
3284;50;432;CONFIRMADO
3285;50;464;CONFIRMADO
3286;50;473;CONFIRMADO
3287;50;478;CONFIRMADO
3288;50;480;CONFIRMADO
3289;50;484;CONFIRMADO
3290;50;500;CONFIRMADO
3291;50;512;CONFIRMADO
3292;50;513;CONFIRMADO
3293;50;543;CONFIRMADO
3294;50;550;CONFIRMADO
3295;50;560;CONFIRMADO
3296;50;582;CONFIRMADO
3297;50;606;CONFIRMADO
3298;50;630;CONFIRMADO
3299;50;641;CONFIRMADO
3300;50;648;CONFIRMADO
3301;50;653;CONFIRMADO
3302;50;666;CONFIRMADO
3303;50;693;CONFIRMADO
3304;50;718;CONFIRMADO
3305;50;728;CONFIRMADO
3306;50;737;CONFIRMADO
3307;50;761;CONFIRMADO
3308;50;768;CONFIRMADO
3309;50;772;CONFIRMADO
3310;50;774;CONFIRMADO
3311;50;790;CONFIRMADO
3312;50;802;CONFIRMADO
3313;50;811;CONFIRMADO
3314;50;821;CONFIRMADO
3315;50;823;CONFIRMADO
3316;50;838;CONFIRMADO
3317;50;842;CONFIRMADO
3318;50;847;CONFIRMADO
3319;50;863;CONFIRMADO
3320;50;873;CONFIRMADO
3321;50;897;CONFIRMADO
3322;50;919;CONFIRMADO
3323;50;921;CONFIRMADO
3324;50;941;CONFIRMADO
3325;50;947;CONFIRMADO
3326;50;985;CONFIRMADO
3327;50;993;CONFIRMADO
3328;50;1001;CONFIRMADO
3329;50;1020;CONFIRMADO
3330;50;1062;CONFIRMADO
3331;50;1085;CONFIRMADO
3332;50;1087;CONFIRMADO
3333;50;1088;CONFIRMADO
3334;50;1089;CONFIRMADO
3335;50;1100;CONFIRMADO
3336;50;1108;CONFIRMADO
3337;50;1119;CONFIRMADO
3338;50;1131;CONFIRMADO
3339;50;1139;CONFIRMADO
3340;50;1147;CONFIRMADO
3341;50;1153;CONFIRMADO
3342;50;1156;CONFIRMADO
3343;50;1174;CONFIRMADO
3344;54;20;CONFIRMADO
3345;54;49;CONFIRMADO
3346;54;50;CONFIRMADO
3347;54;54;CONFIRMADO
3348;54;86;CONFIRMADO
3349;54;97;CONFIRMADO
3350;54;103;CONFIRMADO
3351;54;142;CONFIRMADO
3352;54;179;CONFIRMADO
3353;54;187;CONFIRMADO
3354;54;192;CONFIRMADO
3355;54;200;CONFIRMADO
3356;54;205;CONFIRMADO
3357;54;208;CONFIRMADO
3358;54;216;CONFIRMADO
3359;54;223;CONFIRMADO
3360;54;227;CONFIRMADO
3361;54;234;CONFIRMADO
3362;54;248;CONFIRMADO
3363;54;261;CONFIRMADO
3364;54;264;CONFIRMADO
3365;54;276;CONFIRMADO
3366;54;283;CONFIRMADO
3367;54;286;CONFIRMADO
3368;54;298;CONFIRMADO
3369;54;303;CONFIRMADO
3370;54;309;CONFIRMADO
3371;54;318;CONFIRMADO
3372;54;340;CONFIRMADO
3373;54;348;CONFIRMADO
3374;54;374;CONFIRMADO
3375;54;387;CONFIRMADO
3376;54;413;CONFIRMADO
3377;54;416;CONFIRMADO
3378;54;420;CONFIRMADO
3379;54;441;CONFIRMADO
3380;54;447;CONFIRMADO
3381;54;470;CONFIRMADO
3382;54;476;CONFIRMADO
3383;54;478;CONFIRMADO
3384;54;485;CONFIRMADO
3385;54;496;CONFIRMADO
3386;54;497;CONFIRMADO
3387;54;503;CONFIRMADO
3388;54;527;CONFIRMADO
3389;54;581;CONFIRMADO
3390;54;612;CONFIRMADO
3391;54;616;CONFIRMADO
3392;54;623;CONFIRMADO
3393;54;627;CONFIRMADO
3394;54;635;CONFIRMADO
3395;54;656;CONFIRMADO
3396;54;662;CONFIRMADO
3397;54;687;CONFIRMADO
3398;54;697;CONFIRMADO
3399;54;707;CONFIRMADO
3400;54;722;CONFIRMADO
3401;54;780;CONFIRMADO
3402;54;781;CONFIRMADO
3403;54;790;CONFIRMADO
3404;54;803;CONFIRMADO
3405;54;855;CONFIRMADO
3406;54;870;CONFIRMADO
3407;54;874;CONFIRMADO
3408;54;885;CONFIRMADO
3409;54;926;CONFIRMADO
3410;54;933;CONFIRMADO
3411;54;941;CONFIRMADO
3412;54;942;CONFIRMADO
3413;54;958;CONFIRMADO
3414;54;965;CONFIRMADO
3415;54;1002;CONFIRMADO
3416;54;1004;CONFIRMADO
3417;54;1007;CONFIRMADO
3418;54;1009;CONFIRMADO
3419;54;1036;CONFIRMADO
3420;54;1060;CONFIRMADO
3421;54;1068;CONFIRMADO
3422;54;1080;CONFIRMADO
3423;54;1091;CONFIRMADO
3424;54;1106;CONFIRMADO
3425;54;1121;CONFIRMADO
3426;54;1133;CONFIRMADO
3427;54;1143;CONFIRMADO
3428;54;1152;CONFIRMADO
3429;54;1155;CONFIRMADO
3430;57;2;CONFIRMADO
3431;57;40;CONFIRMADO
3432;57;46;CONFIRMADO
3433;57;79;CONFIRMADO
3434;57;88;CONFIRMADO
3435;57;99;CONFIRMADO
3436;57;105;CONFIRMADO
3437;57;107;CONFIRMADO
3438;57;116;CONFIRMADO
3439;57;119;CONFIRMADO
3440;57;124;CONFIRMADO
3441;57;145;CONFIRMADO
3442;57;149;CONFIRMADO
3443;57;156;CONFIRMADO
3444;57;159;CONFIRMADO
3445;57;175;CONFIRMADO
3446;57;194;CONFIRMADO
3447;57;198;CONFIRMADO
3448;57;219;CONFIRMADO
3449;57;229;CONFIRMADO
3450;57;261;CONFIRMADO
3451;57;266;CONFIRMADO
3452;57;277;CONFIRMADO
3453;57;297;CONFIRMADO
3454;57;300;CONFIRMADO
3455;57;303;CONFIRMADO
3456;57;307;CONFIRMADO
3457;57;314;CONFIRMADO
3458;57;316;CONFIRMADO
3459;57;325;CONFIRMADO
3460;57;329;CONFIRMADO
3461;57;335;CONFIRMADO
3462;57;343;CONFIRMADO
3463;57;361;CONFIRMADO
3464;57;362;CONFIRMADO
3465;57;364;CONFIRMADO
3466;57;368;CONFIRMADO
3467;57;382;CONFIRMADO
3468;57;398;CONFIRMADO
3469;57;409;CONFIRMADO
3470;57;417;CONFIRMADO
3471;57;436;CONFIRMADO
3472;57;446;CONFIRMADO
3473;57;460;CONFIRMADO
3474;57;482;CONFIRMADO
3475;57;496;CONFIRMADO
3476;57;503;CONFIRMADO
3477;57;533;CONFIRMADO
3478;57;535;CONFIRMADO
3479;57;542;CONFIRMADO
3480;57;547;CONFIRMADO
3481;57;592;CONFIRMADO
3482;57;625;CONFIRMADO
3483;57;635;CONFIRMADO
3484;57;642;CONFIRMADO
3485;57;652;CONFIRMADO
3486;57;653;CONFIRMADO
3487;57;667;CONFIRMADO
3488;57;678;CONFIRMADO
3489;57;679;CONFIRMADO
3490;57;683;CONFIRMADO
3491;57;695;CONFIRMADO
3492;57;703;CONFIRMADO
3493;57;712;CONFIRMADO
3494;57;738;CONFIRMADO
3495;57;767;CONFIRMADO
3496;57;773;CONFIRMADO
3497;57;774;CONFIRMADO
3498;57;791;CONFIRMADO
3499;57;807;CONFIRMADO
3500;57;820;CONFIRMADO
3501;57;822;CONFIRMADO
3502;57;843;CONFIRMADO
3503;57;849;CONFIRMADO
3504;57;884;CONFIRMADO
3505;57;891;CONFIRMADO
3506;57;901;CONFIRMADO
3507;57;903;CONFIRMADO
3508;57;910;CONFIRMADO
3509;57;926;CONFIRMADO
3510;57;955;CONFIRMADO
3511;57;976;CONFIRMADO
3512;57;989;CONFIRMADO
3513;57;1015;CONFIRMADO
3514;57;1024;CONFIRMADO
3515;57;1025;CONFIRMADO
3516;57;1032;CONFIRMADO
3517;57;1054;CONFIRMADO
3518;57;1062;CONFIRMADO
3519;57;1063;CONFIRMADO
3520;57;1072;CONFIRMADO
